Id,SalePrice_pred
2734,162423.2770797389
2735,136878.10275580213
2736,139900.45263639494
2737,111433.48397394508
2738,126527.53751861615
2739,151360.74341352287
2740,141218.92612778457
2741,140668.47990301272
2742,170148.43784354735
2743,153615.4694879466
2744,154881.9436494407
2745,144166.90043377766
2746,124818.23274735684
2747,193436.75496927617
2748,116223.022267775
2749,127434.02373382129
2750,120275.89077350477
2751,126286.42410653275
2752,216444.95931800475
2753,145009.71732641454
2754,206390.9158470941
2755,137736.48068900532
2756,82305.70777641314
2757,62574.748678313554
2758,73744.73902835802
2759,160362.40958632715
2760,122109.92401483114
2761,133602.00906803145
2762,133137.25603799743
2763,196794.63765254553
2764,187094.04151937482
2765,299889.0108505775
2766,118694.24655587343
2767,69101.18799911602
2768,109318.26293594054
2769,121215.14191418007
2770,153990.45911777997
2771,98684.53554367469
2772,98975.62430592871
2773,170016.30670760054
2774,157577.262502418
2775,124771.22532168227
2776,139860.5259259676
2777,145369.22656725108
2778,125214.75247453466
2779,118657.40573858045
2780,97200.8619324117
2781,87041.11810617796
2782,86526.37712339987
2783,92771.94594150902
2784,102969.14538686717
2785,129471.44526568828
2786,46675.77861143973
2787,123721.86405556483
2788,60372.16982776938
2789,171478.70723832873
2790,95537.62248979615
2791,101908.50212255673
2792,61075.6094462348
2793,166995.5184534678
2794,89116.32095517896
2795,115911.19900358102
2796,84863.18286218938
2797,214703.16693969918
2798,122558.1378062561
2799,117628.71394778574
2800,70271.0258252943
2801,103756.68421184762
2802,139637.81897439674
2803,160573.54592592627
2804,154636.67862233927
2805,117730.2194281606
2806,77010.94589196202
2807,165396.18832380604
2808,139351.38938745935
2809,123361.91867047899
2810,128334.90506967682
2811,173592.83167883163
2812,169507.51740526635
2813,144307.8388932084
2814,138515.21521602594
2815,79805.63218931934
2816,217510.3465768162
2817,141070.76095217702
2818,123822.06074730883
2819,208388.96148144727
2820,138071.72503604816
2821,94648.4426594396
2822,214711.23772512836
2823,312434.97214312805
2824,168081.3417333223
2825,173931.9812708076
2826,131097.95073843416
2827,140119.55114400765
2828,264841.2008483435
2829,225469.5660970632
2830,225041.62803502608
2831,192363.54305440452
2832,237830.2512097451
2833,322057.1451746811
2834,235334.99386275557
2835,229554.0583498311
2836,209912.9277391339
2837,167159.43556940643
2838,142346.05914319644
2839,176141.63647521698
2840,199249.8155280204
2841,208925.45463744525
2842,231155.6471529709
2843,147291.77268931767
2844,158689.09348942427
2845,115842.58783431002
2846,210181.04592670518
2847,200405.495391447
2848,224994.03395235515
2849,209357.98249798396
2850,277343.65628318884
2851,227236.27954872692
2852,228157.7312912753
2853,234772.36932025113
2854,144891.2201787348
2855,206531.6321435994
2856,206383.25113402386
2857,201145.79566705166
2858,208962.3649023638
2859,101611.5978215095
2860,132800.69372863378
2861,144852.52282134633
2862,203817.02994480572
2863,144567.2885614091
2864,276565.36195010826
2865,153304.19645009222
2866,166636.66373535054
2867,92195.78015775405
2868,106757.12534913221
2869,102963.19428637669
2870,118204.48000907787
2871,86181.78111375078
2872,20700.059964565764
2873,95446.828353685
2874,146220.73190217
2875,122842.70151138533
2876,174512.27802408094
2877,148767.7733275001
2878,158966.3585494395
2879,129943.29234243528
2880,97906.75167378804
2881,129551.54897728034
2882,170849.66323382925
2883,182968.51178966058
2884,189229.9929052785
2885,182761.88863158846
2886,225100.17893397936
2887,115309.1064008722
2888,136326.48195699518
2889,35117.45061067183
2890,62953.11913269803
2891,143114.6869737219
2892,44703.837028264505
2893,85446.18200357391
2894,60023.57422694001
2895,343460.07425820257
2896,287594.73815694824
2897,215397.71598543084
2898,152097.05086033553
2899,239439.07246989055
2900,157022.56725133612
2901,225747.82912340295
2902,196130.11866467798
2903,316288.31750630843
2904,347246.4169105666
2905,92614.66114217506
2906,213851.04810785563
2907,119536.11205851968
2908,118533.51705843158
2909,142482.4726829972
2910,66829.30412822496
2911,66446.18337737545
2912,156778.97003886328
2913,72610.62992481727
2914,67042.37042655001
2915,78333.29676695133
2916,72399.17093663945
2917,162834.7063551228
2918,112369.00215437735
2919,226751.5718022916
